"","PheTTT","PheTTC","LeuTTA","LeuTTG","SerTCT","SerTCC","SerTCA","SerTCG","TyrTAT","TyrTAC","CysTGT","CysTGC","TrpTGG","LeuCTT","LeuCTC","LeuCTA","LeuCTG","ProCCT","ProCCC","ProCCA","ProCCG","HisCAT","HisCAC","GlnCAA","GlnCAG","ArgCGT","ArgCGC","ArgCGA","ArgCGG","IleATT","IleATC","IleATA","ThrACT","ThrACC","ThrACA","ThrACG","AsnAAT","AsnAAC","LysAAA","LysAAG","SerAGT","SerAGC","ArgAGA","ArgAGG","ValGTT","ValGTC","ValGTA","ValGTG","AlaGCT","AlaGCC","AlaGCA","AlaGCG","AspGAT","AspGAC","GluGAA","GluGAG","GlyGGT","GlyGGC","GlyGGA","GlyGGG"
"PRAD.TCGA.EJ.7786.11A.01R.2117.13_mirnaA",0.615915760996121,1,1.97183625320439,1.49903634126865,0.906915487715173,0.790653057433793,0.510103395128204,2.83950765578911,0.664151500968795,1,0.63826527395934,1,1,0.194284808776896,0.067535786752784,1.89370780325649,1,1.10822482972464,1,1.01245897469158,2.53400376457509,0.713835672739387,1,1.28476462080237,1,2.31899465214065,0.551211545643492,1.29608342610409,0.929495693942404,0.287130150096118,0.117027286708648,3.61998687502274,1.11627210209534,0.372408731387582,1.31767404884243,2.85538548864712,0.609279172766868,1,1.48217074058488,1,0.821171121519719,1,0.541057061585399,0.937416574126739,0.485259804296207,0.184877551778531,4.40829108723748,0.76534365680196,1.50581815560864,0.5,0.939502911115738,1.64624589908965,0.57440381880576,1,1.24580559846646,1,0.23119384829372,0.232988786939923,0.930679271820515,1.54592713437802
"HNSC.TCGA.CV.7245.11A.01R.2015.13_mirnaB",0.645878253619683,1,2.51911348885779,1.71548888642058,0.0797671938119135,0.0357363413000399,0.609568702806136,2.37328104567112,0.65783281982062,1,0.652146678757607,1,1,0.192500453037975,0.0664811182206489,3.30609626221912,1,0.0331492988094735,0.0180107429892018,1.1569186609512,2.45203584459763,0.725659619700139,1,2.59736299341228,1,1.52272695363798,0.376586364629936,0.917711936569904,0.858380645849966,0.510884977012702,0.349554695033985,3.69878508969015,1.06857960817387,0.389120318149855,1.31056624234206,2.38792410516414,0.601859721286996,1,1.15272405283875,1,0.816227291876128,1,0.425371641360315,1.08867576918894,0.143737381827926,0.0611645014619866,4.18915645015556,0.631921008364429,1.40676420643267,0.5,1.56720980926675,3.27066953933762,0.533670358983569,1,1.36711715253376,1,0.600852605288958,0.783026405159646,0.762019169957861,1.69682871946161
"THCA.TCGA.BJ.A2NA.11A.11R.A19N.13_mirnaB",0.633903386890171,1,1.98093795465782,0.99085690663965,0.0439774685456971,0.0202516697527035,0.617776099675344,2.39816945417165,0.696575450785583,1,0.644631775899825,1,1,0.478877967747186,0.171265280084297,3.03039920904915,1,0.0441251860440877,0.0221852657990325,1.01899374709428,1.86359081441042,0.722411307378806,1,1.89090091247219,1,1.75772753881865,0.458724043226937,1.09719676085194,0.733970326803943,0.219528281154773,0.132133489313204,3.58364117564874,0.655118906458357,0.196175672996413,0.823393592723029,3.16891986834458,0.561451936206392,1,0.976137222650502,1,0.762225525679906,1,0.893291171739413,1.05837650195079,0.794330786567257,0.29342376736946,5.02870399932493,0.772843601609197,1.41040919489089,0.5,1.33528040557633,4.40905502721899,0.554281749748373,1,1.420528881552,1,0.79592760228662,0.692546689759515,0.626660004772397,1.44067110361862
"BRCA.TCGA.BH.A1F2.11A.32R.A13P.13_mirnaB",0.585224770477234,1,1.54061837006118,0.971987891526613,0.137684447244803,0.063607673546742,0.985137055043948,3.53345734613654,0.637006621490754,1,0.61183240795534,1,1,0.161598144269346,0.0600563233689446,2.71671413166401,1,0.69861149084994,0.659433612794309,1.14180515053384,2.12870534525513,0.693460549003273,1,1.65515765180097,1,1.00291541857074,0.257460891518718,0.708483543660164,0.571460254463332,0.704702245420376,0.467937710714179,3.29635933072966,0.906397795854419,0.316938766098581,1.3005978391514,2.85462453100529,0.572958182403404,1,1.32203007796753,0.928493357447988,0.773265075339641,1,0.246716033866732,1.09145669698488,0.57852388604152,0.244795495124954,4.15736131221041,0.623363211168396,1.43824310508478,0.5,1.54018157833637,2.58360336938157,0.522504271763968,1,1.06483682179689,1,0.840048774656726,0.928273689848841,1.17812205242291,1.51195400254794
"PRAD.TCGA.HC.8258.11A.01R.2262.13_mirnaA",0.5,1.12317363918558,2.51344006782697,1.31508373288277,0.0685188709827532,0.0386808816977289,0.644402080885643,4.30055082720077,0.5,1.05164788880551,0.560642308623343,1,1,0.160335006362411,0.0394796615749255,1.17331065410054,1,0.0371999426577972,0.0185142051125793,1,1.89362742451727,0.5,1.6337599437242,0.516483831660307,1.32633497915694,1.10132865462362,0.387919851208261,0.730221418509094,1.01710641922677,0.831787201003747,0.603807996723233,2.14402712866712,0.833617596432905,0.38695237170456,1,2.99680150636728,0.582396528139416,1.25064918786626,0.93389774869355,1.08542685789527,0.546432305958961,1.23894291471408,0.559947053400724,1.5595594789318,0.193801767015041,0.0972147551898615,1.84977924710074,0.612942704870489,1.39684720716063,0.5,1.21422797289695,3.0307201487471,0.535807986176411,1.05919842518324,0.90426331195036,1,0.389775167354356,0.410243401243096,0.721159409261395,1.96940008847046
"ESCA.TCGA.L5.A4OF.11A.12R.A261.13_mirna",0.620607139435714,1,6.08098440958198,2.30079587288142,0.0909424653966888,0.0392107578783395,1.76413895711169,5.37838306190744,0.774450591242177,1,0.819619451432727,1,1,0.238745379950165,0.0851781539578761,2.52245115932689,0.923931748505426,0.837118332425917,0.712453492645735,1.23004238124028,2.29175242715213,0.703313024625135,1,2.20395304798252,1,1.01660881564502,0.244889829099999,1.25940566909358,0.790913697947458,1.36094891571657,1,2.25638692290438,0.819615475057805,0.239184137131375,1.48582560184903,3.58425827207069,0.665077084434196,1,1.433623179317,0.682948333833669,0.715174163164371,0.832959965920978,0.387700610603138,1.09031002977063,1.59747693424381,0.579529205239026,4.07576511565507,0.691742387957465,1.08418112679328,0.342473522372374,1.91872574970217,3.02955156262784,0.561065034791147,1,1.32751393188624,1,0.607570007906756,0.554516150136926,1.29491400206203,1.79305871928676
"HNSC.TCGA.CV.7261.11A.01R.2015.13_mirnaB",0.614537867548292,1,2.72646911812611,1.90287378463945,1.3957938718293,1.19277266752259,0.840255844280205,2.91904468991278,0.674141547926714,1,0.628049651445834,1,1,0.387000417427659,0.120632243517771,4.37339139638394,1,0.0473597221414878,0.0207211731864686,1.19240376016284,2.17715561952703,0.749730842565162,1,2.04097913412096,1,0.986006659764639,0.218352645957099,0.796107293261792,0.524251504494863,0.685025143173274,0.369017519009445,4.05966908272095,1.09138086062699,0.3321744985406,1.4959822830174,3.47346101312551,0.673991151592555,1,1.28342522231093,1,0.632516850403499,0.710459534869397,0.466639564815611,1.10174512801844,0.499902720574565,0.18909387651883,4.73800671311654,0.645281315560012,1.4747685141077,0.466060277170057,1.98872440694356,3.50691148866379,0.579327770352228,1,1.58919718197524,1,0.935534571948347,1,0.683670911990997,1.12230897279305
"LUSC.TCGA.56.8629.11A.01H.2402.13_mirnaA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KIRP.TCGA.BQ.5887.11A.01R.1964.13_mirnaA",0.616455929478682,1,6.27152397680502,2.29785556615055,1.32872430477961,1.0965481772975,1.09868355852216,2.54697967387398,0.701502827747448,1,0.805484937516373,1,1,0.22383746213439,0.073580149637862,2.3480928017425,0.762086016838164,0.562344291004627,0.474748145136041,1.24574285479467,1.7338358996765,0.755770302605891,1,2.47828553116022,1,2.04810709791635,0.468334864250939,1.10778381766015,0.887439401096779,0.805341166656313,0.56249320243341,3.75293654608882,0.660588635500588,0.212421156105169,1.42282434923379,2.7061871421618,0.620054264540346,1,1.2935691103438,1,0.676560621243803,0.79800057238732,0.900654170710547,1.20711834263215,0.812237610285712,0.295241320776922,4.5048065784085,0.561618490652709,1.03772869724513,0.336662154462546,1.91713052655592,2.95893209787245,0.585441079356146,1,1.44481027685992,1,0.786757873832078,0.733381144231134,1.09607031884721,1.5289584252153
"THCA.TCGA.EL.A3N2.11A.11R.A20E.13_mirnaB",0.624152168679688,1,1.9619262564409,1.30669092619397,0.0641202182092856,0.030409450608811,0.753211092471032,2.54776946607486,0.693927706177824,1,0.551299305992094,1,1,0.197867607304211,0.0742591408072596,2.96221339827753,1,0.0334584526842453,0.0177850163657346,1.01088706882047,1.79691580963667,0.708286549924231,1,1.6789663871714,1,1.2944942557679,0.351400583865446,0.948612672545892,0.945117505669789,0.0911510699843588,0.0591594334332458,3.35187661410749,1.4886512045376,0.442558336956642,1.22047091253056,2.44341742277854,0.573547157484128,1,1.04753789799745,1,0.761540875548882,1,0.606387705738813,1.01580917968538,0.166592748276678,0.0638282283589134,5.05514225430439,0.661507376219305,1.3718736152377,0.518968880685096,1.45482731169568,3.08013581044506,0.535968982523812,1,1.42966923926449,0.92973754947843,0.826614562293488,0.705885262795222,0.722361445473689,1.4171206154371
"THCA.TCGA.BJ.A2N7.11A.11R.A18B.13_mirnaB",0.611695238562323,1,2.91903228251065,1.31771949767723,0.0713047245650905,0.0435698444850462,0.858192011423178,3.26924487613832,0.672380287404975,1,0.599153339906645,1,1,0.202872609884006,0.0751206026335405,3.71759233641054,1,0.0116059438838187,0.00592869355203049,1.02259171956822,1.7185160769323,0.699435021291975,1,1.76705894375964,1,1.76446581452138,0.467589853013909,1.24056752895604,0.836987622616975,0.71444686212522,0.47643623181931,3.34740692223493,0.526542748958421,0.164435544628393,0.753656976618148,3.19815812115364,0.589923801989587,1,0.82783198472078,1,0.769822762507968,1,0.795362229291999,1.0296907597752,0.466835781939648,0.180253057478316,4.70829122070874,0.700490255748953,1.18744452310548,0.449242608647318,1.73992183354613,3.91088712956713,0.546248649415019,1,1.15096184697383,1,0.618974018411374,0.554628096544903,0.951850400479742,1.43745157927891
"THCA.TCGA.KS.A41J.11A.12R.A23I.13_mirnaB",0.628467197187877,1,2.42722485839595,1.43722488510093,0.0924362815764151,0.0426832096203378,0.889617509479172,2.59904205047094,0.692544495966871,1,0.551216326596426,1,1,0.23129907413359,0.0842243133065775,2.66028627519592,1,0.032467000522041,0.0163882154378839,1.02051051304064,1.65563761779,0.717137598905846,1,2.57679360165248,1,1.14210050123924,0.295521068853348,0.810289400727292,0.801792151943622,0.214381760721339,0.164817375108454,3.37155003732259,1.03148971367697,0.309352563511588,1.23708369137087,3.17459122102421,0.551429259845027,1,1.41853191233867,0.962967069046421,0.759300797971638,1,0.557044516393204,1.02897648379418,0.135432132824677,0.051040073320196,4.96778153470743,0.614772830424492,1.40695886053072,0.5,1.17652857447416,2.35048609924177,0.548619773769668,1,1.45080344293735,0.944894909258829,1.16601477214965,1,0.887395695783284,1.38776885186546
"UCEC.TCGA.BK.A4ZD.11A.12R.A27R.13_mirna",0.592894511793369,1,1.72732194507212,1.03918697041672,0.123086484243255,0.0570829273363625,0.880600036475962,4.53354816298551,0.635868399444815,1,0.688552950039717,1,1,0.209510013245365,0.0769972326737726,2.35815337066183,1,0.0447317124679831,0.0220481287356837,1.17565508823334,2.1799826134564,0.687170521153487,1,1.91568655796104,1,1.13860238593893,0.306091836405913,1.06014725177651,1,0.9904270057003,0.764895454357558,3.48839724608609,1.09999070784154,0.389522533083285,1.27785829987843,2.61677808576077,0.582490191472962,1,1.41763174092099,1,0.736826930745675,0.942053360441346,0.372120250545982,0.945664652696365,0.530320229150184,0.215686268565339,4.15463740792894,0.73327712079309,1.3340794856031,0.486784345716678,1.77852621291824,3.26621441617989,0.539285878084938,1,0.941518713667634,1,0.842825538659609,1,1.14497168579421,1.56423696082694
"UCEC.TCGA.AJ.A3NE.11A.11R.A22I.13_mirnaA",0.600961228971032,1,1.86891588396506,1.07480850109712,0.0834421279917381,0.0368802641275561,0.633040876255512,2.75469485183912,0.65522597610578,1,0.675451238960059,1,1,0.150984968310771,0.0529082197810328,2.96704812937471,1,0.0396476681586842,0.018032792998141,1.19099284754298,2.01261057581171,0.709061697399897,1,1.5057582963189,1,1.91916911528326,0.461157681693748,1.04627635641087,0.738405567640853,0.312213975764456,0.176633817337412,3.53958634227491,1.00046165450304,0.336916201914886,1.3352804412892,3.14682394762374,0.655278650374692,1,1.26851596599465,1,0.813202580466216,1,0.961917863322195,1.1494016287954,1.38363933543996,0.544596377725594,4.20847187254835,0.846915580054488,1.09268943446911,0.371343492491,1.27962381244602,4.03402453940071,0.560499000172168,1,1.02908374715376,1,0.956084594198536,1,0.646102933170645,1.17698282347712
"KIRP.TCGA.BQ.5891.11A.01R.1591.13_mirnaA",0.589084134871615,1,5.80704856821401,1.88967273330089,0.0378065327043677,0.0162533616613578,1.67826220400683,3.43668432042454,0.665244730861887,1,0.653642140494938,1,1,0.142465252403245,0.0482667442621456,1.43735352934364,0.438524161322132,0.015171295949257,0.00672849835072342,1.18670755988364,1.72755107670714,0.713411241688526,1,2.31584963704692,1,1.69343033709055,0.409426935337953,1.29031280062587,0.916674039880317,0.589865843518236,0.500004541094624,3.48931264085131,0.776121076032194,0.266110880781186,1.23849362962003,3.10349662005458,0.634503473948545,1,1.15334585395389,1,0.465964040522919,0.580540144651339,0.956785481982344,1.14107237661377,0.799824651803693,0.304798219752257,4.2368478254396,0.526995807828848,0.896750511701199,0.305046881651325,1.8284750139647,2.72526552827026,0.560456916606803,1,1.42002835493089,0.994834478585778,0.521899729459403,0.519356361246882,1.10676085809488,1.48279094538175
"BRCA.TCGA.E2.A158.11A.22R.A12C.13_mirnaA",0.64151660143563,1,2.72534339308456,1.3792184478441,1.31599049547459,1.13034433153621,0.960938053963466,3.16818400983871,0.691851730988244,1,0.780555080537575,1,1,0.34672923908198,0.118282292530447,3.24344746383003,1,0.829405118266762,0.749631839653187,1.23293005033136,2.14589950778471,0.758638320315647,1,1.80830349222756,1,0.609238634661754,0.147857764977273,0.694623728542486,0.550939001519657,1.11593536466503,0.801893393273779,3.82982677735726,1.2749087258916,0.411145468922754,1.34212625537297,3.23581229494655,0.621668169422174,1,1.44872996851664,0.940859803986664,0.665521382256132,0.794929400630407,0.321948360228045,1.15249445379892,0.380029995244946,0.1457165366343,4.72054851884073,0.631467945801002,1.51410704820958,0.56682225682852,1.90852178254809,3.62037823120949,0.562230542410315,1,1.28887395816982,1,0.768533672233172,0.830861307524294,1.35324302850982,1.55165988341269
"STAD.TCGA.CG.5728.11A.01R.1602.13_mirnaB",0.716230775738911,1,5.36168545060193,1.68993859551565,0.0702454532567876,0.0255677806522236,1.41897929268737,5.13591574223983,0.871336959335439,1,0.84376041602362,1,1,0.339725282183284,0.0965801749695872,4.52710640193534,1,0.0733697269710319,0.0276081851451958,1.44863276355595,2.45828720889524,0.830480285672922,1,2.1203116211665,1,0.919520788681011,0.199897783492284,0.988302419316436,0.625485424976076,1.79985843092972,0.864461879570987,4.21536106487476,0.629273888977637,0.158604576606081,0.688231782388701,3.87285857939568,0.916329171489011,1,1.30743323672028,1,1.0125638591266,0.95031355046998,0.658759962753449,1.18880866346719,2.98720828252448,0.85268326916206,4.96426367854278,0.626809318202738,1.73758916539152,0.5,1.80637804394637,2.47627839697346,0.671520669271605,1,1.54202421821939,1,0.445474781694923,0.367594771231588,1.41670791285604,1.78520246416625
"PRAD.TCGA.G9.6351.11A.01R.1964.13_mirnaA",0.668396041081812,1,6.39014137985984,2.49493071031214,1.38553443638672,1.08618603554783,0.973055415142898,2.89868021602578,0.711849794181686,1,0.731989149902951,1,1,0.141605253037628,0.0438695222121943,3.62972095713188,1,0.749977101198874,0.622700066522478,1.27648473260491,1.81692237629307,0.785439296886181,1,2.41493049924097,1,1.82686918806893,0.39630056726315,1.31881664860696,0.802318125628607,0.54897105927953,0.359835525035261,4.18947590413065,1.16706603958188,0.352757602195945,1.4431304637403,2.84660168972459,0.734358547181388,1,1.72657236142382,0.856778135889226,0.899488073220472,1,1.22902397302239,1.2293339475928,1.005850905387,0.346006402039487,5.03202084882704,0.580077235809144,1.42597081240378,0.431721806811029,2.04794859537614,2.73200526060781,0.635871020628633,1,1.6276390823976,1,0.45640045364501,0.418907728100225,0.994906789610779,1.57328691576313
"THCA.TCGA.ET.A3DW.11A.11R.A19N.13_mirnaB",0.621489530265214,1,1.72184925813145,1.01292561487139,1.10729460447601,1.03352951894878,0.694723241224253,2.71832270179238,0.685083255852505,1,0.620044017195634,1,1,0.458805928208187,0.168984262471484,2.91284790771181,1,0.0281979000742522,0.0144626651509518,1.01396324330746,1.62708451350658,0.709574078990912,1,1.82542236501017,1,1.48475610333376,0.393809250375762,0.963635513637867,0.733925446455841,0.231350216088495,0.162900500133474,3.44856265821615,1.02872725289201,0.313226230082318,1.10379068378295,3.15020731309863,0.546860853487042,1,1.0297422261165,1,0.714458773280309,0.954506075611292,0.663455702003522,1.04483085318535,0.407856305484913,0.15543490999864,4.89188756587426,0.761038768758671,1.38416416302136,0.497908199420248,1.4970962887288,4.5107197372509,0.540641557154744,1,1.20253474959217,1,1.13877006841936,1,0.831650119037139,1.33091201913124
"BLCA.TCGA.BT.A20R.11A.11R.A16Q.13_mirnaB",0.703695183884522,1,2.90689198560625,1.91803438310956,0.649816841529947,0.518779588045556,0.520573577430437,1.34914831327412,0.736968151685447,1,0.690698649458852,1,1,2.4575827891221,1.54441114550547,2.41622661933125,1,1.20356310713702,1,1.32950946515698,2.32956965202914,0.787935334730758,1,3.65182259033765,0.837402068673888,1.40441293707403,0.305293323861464,1.49857429798931,0.624303668028367,0.960737009955322,0.479129753082984,4.50902522480601,1.17588207474268,0.348865778175672,1.45855746841614,1.70177514815184,0.688441546480026,1,1.36330066125338,1,0.922369177739889,1,0.361177258119266,1.15974778906081,0.146914921384688,0.05083772753826,5.1153503000361,0.563743612341853,1.54031186511561,0.476190476190476,2.09339044545553,1.61867626768876,0.625025640632183,1,1.54287605397423,1,0.564252427544501,0.547724808206711,1.25920873690264,1.63680490838927
"BRCA.TCGA.BH.A18J.11A.31R.A12C.13_mirnaB",0.570777424463237,1,1.93636823756741,1.02096196551154,1.19225329530714,1.11620501414723,0.821218939018577,2.95201312921789,0.628003500767772,1,0.597595710255815,1,1,0.220236593201796,0.0825728632923535,3.18810386697462,1,0.726522519930848,0.680048457117772,1.12312029663944,2.21463644363251,0.679183491529901,1,1.62114491889708,1,0.668968503031297,0.169554361036307,0.656792977880531,0.58293428717034,0.902456811127459,0.624392224116936,3.29749655399627,0.702738293328987,0.248873787857406,1.19381612604701,3.28566246847865,0.568323210630499,1,1.32449089430711,1,0.539910835876696,0.704464707722206,0.273404797591272,1.10501299930709,0.669496191949558,0.286026487170379,4.08577302017612,0.625641758495098,1.42389053139013,0.5,1.57547851397696,2.64273669763151,0.518102206357496,1,1.07810131227508,1,0.493174608902403,0.537903332506593,1.22338343900442,1.48981322401855
"LUAD.TCGA.44.7672.11A.01H.2065.13_mirnaB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KIRP.TCGA.B9.4115.11A.01R.1757.13_mirnaB",0.564415353727494,1,5.36018879468999,2.23439241584069,0.0835748256523782,0.0373287379192417,1.09561424329129,3.5686731098157,0.635418769027736,1,0.632606499954635,1,1,0.255446554045397,0.0923132161815956,2.37193861916731,0.844938937351526,0.555733576290941,0.513073253252048,1.13455053131601,1.75288896636033,0.68083223856156,1,2.3983796195348,1,1.62119830824208,0.412363588377559,0.971894945173806,0.865996711664626,0.414525262475295,0.296081524749599,3.32902978745961,0.721883863594076,0.257690979327776,1.28527501403853,1.98863471227216,0.637810320650029,1,0.790623573026761,1,0.76680048837446,1,0.740180341814856,1.11592602848329,0.130635286757087,0.0525394189986524,4.04369813530832,0.640734446148736,0.698577833594332,0.283433198121621,1.7426934797252,2.587514914712,0.533544356058779,1,0.911003819533725,1,0.486695625974334,0.504834422056031,1.06758070781417,1.47954688801317
"THCA.TCGA.EL.A3T0.11A.12R.A22J.13_mirnaB",0.612870141030615,1,2.21700392527717,1.10725885258016,0.0581180342359574,0.0274085381446705,0.754214915789784,2.95056997592128,0.669867591792613,1,0.590297863742034,1,1,0.29962549090588,0.111473553365114,3.77352506971542,1,0.664962282435417,0.686407410746068,1.02435982657558,1.78418694409059,0.699776611334695,1,1.77860760575132,1,1.53137560953166,0.409407536455088,1.01141278441308,0.794728803209052,0.265389295431245,0.171435056049877,3.36369337019937,0.417420077410187,0.130728231414338,1.16889846398668,3.18752566962886,0.571204091195116,1,0.727467900055088,1,0.775183100443783,1,0.903000660998496,1.02788991335574,0.419588636049028,0.163403758322396,4.72147519280476,0.685683317858884,1.15754924501715,0.420018189160962,1.73455322423781,4.39971334033331,0.551484905684392,1,1.19061214938823,1,0.859141193872454,0.784672686588602,0.751028970906557,1.42747379067788
"BRCA.TCGA.BH.A18M.11A.33R.A12C.13_mirnaA",0.581625444353192,1,2.22483498873468,1.28541253629466,0.211632921576116,0.0999822842100552,0.924622485446717,4.12500229038927,0.634098056763526,1,0.616191869835023,1,1,0.248329105359274,0.0934273816426497,2.96599446254175,1,0.0562701379529554,0.0284082848199571,1.14948522627344,2.06436474564253,0.681914066158259,1,1.50028527970266,1,0.679647675189291,0.1821136048082,0.633285507019305,0.532613041034514,0.985945284925758,0.574781023062783,3.29087775105743,0.861379909336391,0.308047197716449,1.12944574728577,3.31984674293429,0.57062523206765,1,1.33442127050295,0.972719459247065,0.765432181319585,1,0.217626913861173,1.08910688870136,0.760556205617747,0.324484458655255,4.1135645631042,0.671264324617602,1.35001425711507,0.5,1.49358338373493,2.82791780226769,0.51937608181831,1,1.20804722973227,1,0.412471165720467,0.522752833004204,1.23986079395251,1.5435362213773
"LUAD.TCGA.55.7724.11A.01H.2169.13_mirnaA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HNSC.TCGA.CV.6936.11A.01R.1914.13_mirnaA",0.630753511852665,1,3.23619041739987,1.94016560331405,0.112521014351824,0.046010041969408,0.898080527693852,4.04151341748966,0.688962152967291,1,0.667867045176928,1,1,0.172994004452419,0.0503486007026882,3.65591316776837,1,0.066104609709452,0.0293506285007225,1.21501844049074,2.35494967645006,0.782597025594296,1,1.86856654708299,1,0.548890976338079,0.116740605289606,0.603385037709773,0.455880483373603,0.763675487034706,0.345102057958616,4.5138908289927,1.34235934582725,0.385361278791001,1.63884019241099,2.96062675569656,0.726357398897715,1,1.3582982925034,1,0.937090323317834,1,0.271490610951751,1.15571069746911,1.09988593929177,0.394049469756471,5.07418017190494,0.747319908098554,1.63227076358943,0.5,1.66204935351819,3.19037471320718,0.615620493568749,1,1.54184740217526,1,0.910816897615733,1,0.771504771820263,1.74998429097826
"UCEC.TCGA.AJ.A3NE.11A.11R.A22I.13_mirnaB",0.600961228971032,1,1.85490155818884,1.06623472649574,0.0823939647482781,0.0364169905006967,0.631624028089801,2.74830394910528,0.65522597610578,1,0.678765517781012,1,1,0.177144659513322,0.0620751104128189,2.9902059879527,1,0.0349624131345119,0.0159018168797916,1.19099284754298,1.83073282542851,0.709061697399897,1,1.57253150897462,1,1.90287594188977,0.457242590517185,1.03953642768169,0.739155034490524,0.307439361788683,0.189402066874292,3.53958634227491,1.01856791727604,0.343013680270899,1.3352804412892,3.10347462043589,0.648205824499224,1,1.28878986597192,1,0.813202580466216,1,0.961770920413732,1.1494016287954,0.480871812368572,0.189269732695909,4.20847187254835,0.837710636277433,1.12021194714382,0.380696841810902,1.25480710444243,4.03402453940071,0.560499000172168,1,1.04147186558073,1,0.956084594198536,1,0.708556597020554,1.21153110901962
"KIRC.TCGA.CZ.5468.11A.01R.1502.13_mirnaB",0.588654759524352,1,5.33613943425977,2.05099408622967,0.135754003752634,0.058901675127706,1.52160362136183,4.21520980439554,0.665518098881512,1,0.756168420057937,1,1,0.127172701727413,0.0439107857274415,3.87525043252438,1,0.613873381471212,0.545772691207824,1.17953173820041,1.7892078510263,0.709547329442402,1,2.04025106987547,1,1.73261161066675,0.417218392497043,1.72188589587559,0.902676690728124,1.34122531667849,1,2.91796028912607,0.6056925475531,0.206742191983687,0.788544025432382,3.11076358654019,0.584712357032859,1,1.25367355378432,1,0.790951044645136,0.904959700626974,1.07476709597171,1.17863761224007,0.482762355794839,0.185676687118084,4.26498872704614,0.607235339026132,1.30404299450352,0.444356044280722,1.82717441194402,2.51870511629572,0.551329877815585,1,1.40410842416274,1,0.578271090503254,0.570068761110555,1.50544371605262,1.40446083271675
"LUSC.TCGA.58.8386.11A.01H.2295.13_mirnaB",0.648824882581883,1,2.34324503803393,1.42253124211377,1.3353231242706,1.10498017668559,0.804779390223768,2.83910582906868,0.705852175986659,1,0.711985267265358,1,1,0.175984043132219,0.0557689104941469,2.11142566247564,1,0.040566281386678,0.0189095957776165,1.19613614200079,1.91459635245033,0.742474939340321,1,1.63512192763811,1,0.739727034481849,0.173471056209285,0.579157920046574,0.472312058452685,1.18123821225726,0.634961522716994,3.71781116837053,0.938153967666494,0.310701002392432,1.38093567207639,2.58458823014792,0.605884655372036,1,1.44789484775043,1,0.811080428086886,0.828110270367994,0.21174755094721,1.08287705530784,0.77755283669716,0.282067213301241,4.34636081172236,0.743434128871292,1.51663525722676,0.5,1.72147044598076,3.04158501174021,0.580564960194936,1,1.20968312662321,1,0.544126731426838,0.541955889174482,0.925352260197409,1.51262971312697
"KICH.TCGA.KL.8332.11A.01R.2314.13_mirnaB",0.55530985652997,1,5.51284432849517,1.89303978826535,0.0397914135657988,0.0176792252266245,1.21213170547189,2.92469647679006,0.637303354611227,1,0.685811564984218,1,1,0.124290282415119,0.0446427759111047,1.47077746123474,0.541895071808872,0.449285501564037,0.423103776591234,1.11661972232856,1.6635332402965,0.663375602401583,1,2.03331099193987,1,1.68261224351347,0.448774503633436,1.17442795459198,0.83217237992292,0.369156528913276,0.264464483225462,3.46634225601193,0.410080299542692,0.147437480609635,1.25627304520145,3.30138362551825,0.615507758647508,1,1.06691585138477,1,0.76701244759163,1,0.859105792658246,1.09906996598129,0.397614685647595,0.164985039326268,3.92528886037839,0.656202502645511,1.06211661334356,0.39885427487777,1.75845097185959,4.11530050517226,0.529192307011062,1,0.98546634021078,1,0.689369276867074,0.749836052905048,0.880461022869088,1.51258890324069
